path,category,domains,ext,bytes,lines,thirdPartyVendor,binary,reviewPriority,readinessConcern,todo,fixme,hack,localStorage,sessionStorage,indexedDb,stub,mock,demo,legacy
src/components/icons/RocketIcon.tsx,react-component,public-ui,.tsx,7024,116,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/learning-os/AchievementCenter.tsx,react-component,public-ui,.tsx,6887,110,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/learning-os/MentorChallengeBox.tsx,react-component,academy-mentor|community-arena|public-ui,.tsx,8763,136,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/learning-os/NotificationCenter.tsx,react-component,notifications|public-ui,.tsx,13520,363,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/markets/MarketsFilters.tsx,react-component,public-ui,.tsx,200,12,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/markets/MarketsHero.tsx,react-component,public-ui,.tsx,704,21,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/markets/MarketsSearchBar.tsx,react-component,public-ui,.tsx,1491,57,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/markets/MarketsTable.tsx,react-component,public-ui,.tsx,2338,71,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/markets/MarketsTableRow.tsx,react-component,public-ui,.tsx,3363,117,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/navbar/Navbar.tsx,react-component,public-ui,.tsx,24484,580,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/offline/OfflineSyncManager.tsx,react-component,public-ui,.tsx,11090,341,false,false,P1-code-review,browser-persistence-marker|legacy-boundary-marker,0,0,0,1,0,0,0,0,0,4
src/components/seo/ArticleSchema.tsx,react-component,public-ui,.tsx,1129,51,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/seo/HtmlLangDir.tsx,react-component,public-ui,.tsx,694,20,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/seo/StructuredData.tsx,react-component,public-ui,.tsx,2395,85,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/seo/metadata.ts,react-component,public-ui,.ts,1332,60,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/skeletons/PriceCardSkeletone.tsx,react-component,public-ui,.tsx,638,18,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/skeletons/PriceTableSkeletone.tsx,react-component,public-ui,.tsx,2144,50,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/skeletons/SwapSkeleton.tsx,react-component,public-ui,.tsx,494,17,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/tecpey/CoinVisual.tsx,react-component,public-ui,.tsx,2678,68,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/tecpey/NeonIcon.tsx,react-component,public-ui,.tsx,802,21,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/tecpey/TextOnlyCard.tsx,react-component,public-ui,.tsx,1373,37,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/theme-provider.tsx,react-component,news-growth|public-ui,.tsx,572,25,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/tools/TradingToolsClient.tsx,react-component,public-ui,.tsx,20318,429,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/components/ui/Skeleton.tsx,react-component,public-ui,.tsx,146,4,false,false,P2-product-review,,0,0,0,0,0,0,0,0,0,0
src/data/academy.ts,repo-config-or-root,academy-mentor,.ts,76954,773,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academy/term1Curriculum.ts,repo-config-or-root,academy-mentor,.ts,42280,625,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyCaseStudies.ts,repo-config-or-root,academy-mentor,.ts,20330,163,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyEngagement.ts,repo-config-or-root,academy-mentor,.ts,6850,55,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyMasterySeasons.ts,repo-config-or-root,academy-mentor,.ts,12771,293,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyMentorIntelligence.ts,repo-config-or-root,academy-mentor,.ts,7419,98,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyMentorQuestionGuides.ts,repo-config-or-root,academy-mentor|public-ui,.ts,13897,116,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyPath.ts,repo-config-or-root,academy-mentor,.ts,74893,759,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyPathEn.ts,repo-config-or-root,academy-mentor,.ts,42505,759,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyScenarioChallenges.ts,repo-config-or-root,academy-mentor|community-arena,.ts,9217,92,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academySimulationWorld.ts,repo-config-or-root,academy-mentor,.ts,15876,157,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academySpecializedProgram.ts,repo-config-or-root,academy-mentor,.ts,5609,79,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/academyWorldClassPlan.ts,repo-config-or-root,academy-mentor,.ts,5364,94,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/coinGrowthCandidates.ts,repo-config-or-root,news-growth,.ts,27807,357,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/coinKnowledge.ts,repo-config-or-root,,.ts,76375,415,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/coins.ts,repo-config-or-root,,.ts,42917,522,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/exchangeCompare.json,repo-config-or-root,exchange-ledger,.json,17328,443,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/data/generated/coinGrowthSnapshot.json,repo-config-or-root,news-growth,.json,84052,1757,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/generated/toolGrowthSnapshot.json,repo-config-or-root,news-growth,.json,95996,1341,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/glossaryTerms.json,repo-config-or-root,academy-mentor,.json,495426,7507,false,false,P3-asset-or-vendor-review,,0,0,0,0,0,0,0,0,0,0
src/data/languages.ts,repo-config-or-root,,.ts,577,12,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/organicSeo.ts,repo-config-or-root,,.ts,27270,249,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/toolGrowthCandidates.ts,repo-config-or-root,news-growth,.ts,44751,833,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/data/traderTools.json,repo-config-or-root,exchange-ledger,.json,101508,1218,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/helper/spot/usdPrice.ts,repo-config-or-root,,.ts,786,42,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/hooks/useAcademyPathProgress.ts,repo-config-or-root,academy-mentor,.ts,5640,178,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/hooks/useBaseCurrenciesPrice.ts,repo-config-or-root,,.ts,2515,103,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/hooks/useLiveTicker.ts,repo-config-or-root,,.ts,927,61,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/hooks/useMentorInsights.ts,repo-config-or-root,academy-mentor,.ts,4871,147,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/hooks/useScrollReveal.ts,repo-config-or-root,,.ts,679,31,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/hooks/useSocket.ts,repo-config-or-root,,.ts,379,20,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/config.ts,repo-config-or-root,,.ts,1892,41,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/ar.json,repo-config-or-root,,.json,3,2,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/ch.json,repo-config-or-root,,.json,2,1,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/de.json,repo-config-or-root,,.json,2,1,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/en.json,repo-config-or-root,,.json,18205,359,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/es.json,repo-config-or-root,,.json,3,2,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/fa.json,repo-config-or-root,,.json,28651,360,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/ru.json,repo-config-or-root,,.json,2,1,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/tr.json,repo-config-or-root,,.json,3,2,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/tu.json,repo-config-or-root,,.json,2,1,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/messages/zh.json,repo-config-or-root,,.json,3,2,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/i18n/request.ts,repo-config-or-root,,.ts,734,21,false,false,P2-general-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-ai-mentor-core.ts,library,academy-mentor,.ts,15008,242,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-assessment.ts,library,academy-mentor,.ts,4188,111,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-auth.ts,library,auth-session|academy-mentor,.ts,2931,81,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,6
src/lib/academy-authority.ts,library,auth-session|academy-mentor,.ts,5054,155,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-certificates.ts,library,academy-mentor,.ts,6606,168,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-lesson-progress.ts,library,academy-mentor,.ts,3845,131,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-mastery-season-generation.ts,library,academy-mentor,.ts,15803,378,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-mastery-season-review-orchestrator.ts,library,academy-mentor,.ts,18106,476,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-mastery-seasons-authority.ts,library,auth-session|academy-mentor,.ts,13388,375,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-news-quiz-generator.ts,library,academy-mentor|news-growth|public-ui,.ts,7780,177,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-news-quiz-source.ts,library,academy-mentor|news-growth|public-ui,.ts,2627,65,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-news-quiz-view.ts,library,academy-mentor|news-growth|public-ui,.ts,3431,86,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-progress-projection.ts,library,academy-mentor,.ts,11224,344,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
src/lib/academy-progress.ts,library,academy-mentor,.ts,6690,189,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-quiz-authority.ts,library,auth-session|academy-mentor|public-ui,.ts,11297,261,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-reflections.ts,library,academy-mentor,.ts,2352,79,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-reward-policy.ts,library,academy-mentor,.ts,796,26,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/academy-session.ts,library,auth-session|academy-mentor,.ts,2031,51,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,6
src/lib/admin-auth-provider-control-plane.ts,library,auth-session|admin-control-plane|news-growth,.ts,33959,888,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/admin-auth-provider-evidence-store.ts,library,auth-session|admin-control-plane|news-growth|ops-launch-evidence,.ts,33694,910,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/admin-auth.ts,library,auth-session|admin-control-plane,.ts,831,24,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/admin-command-center-scopes.ts,library,admin-control-plane,.ts,2489,49,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/admin-control-plane-matrix.ts,library,admin-control-plane,.ts,34965,515,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/admin-control-plane.ts,library,admin-control-plane,.ts,13741,411,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/admin-passkey-service.ts,library,admin-control-plane,.ts,4516,157,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/ai/mentor-provider.ts,library,academy-mentor|news-growth,.ts,7847,297,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/ai/mentor-trust-boundary.ts,library,academy-mentor,.ts,20849,500,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/ai/mentor-trust-store.ts,library,academy-mentor,.ts,11897,372,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/alerts.ts,library,,.ts,2783,94,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/api-error.ts,library,,.ts,418,19,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/api-validation.ts,library,,.ts,5132,140,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/api.ts,library,,.ts,3696,133,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/arena-market-price.ts,library,community-arena|public-ui,.ts,5998,188,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/auth-session.ts,library,auth-session,.ts,10535,298,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,12
src/lib/behavioral-client.ts,library,,.ts,688,24,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/behavioral-context-server.ts,library,,.ts,6159,156,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/behavioral-engine.ts,library,,.ts,17674,369,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/coaching-engine.ts,library,,.ts,19987,329,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/coin-growth-automation.ts,library,news-growth,.ts,7753,225,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/coin-visual-assets.ts,library,,.ts,10444,306,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-career.ts,library,community-arena,.ts,9026,261,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/community-challenges.ts,library,community-arena,.ts,7250,140,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-groups.ts,library,community-arena,.ts,3742,95,false,false,P1-code-review,,0,0,0,0,0,0,0,0,3,0
src/lib/community-journal-authority.ts,library,auth-session|community-arena,.ts,12227,318,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-challenge-authority.ts,library,auth-session|community-arena,.ts,32387,811,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-challenge-client.ts,library,community-arena,.ts,9309,240,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-challenge-finalization.ts,library,community-arena,.ts,13878,398,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-challenge-history-client.ts,library,community-arena,.ts,3980,96,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-client.ts,library,community-arena,.ts,6866,189,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-discipline-score-authority.ts,library,auth-session|community-arena,.ts,10309,310,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-discipline-score-client.ts,library,community-arena,.ts,7435,253,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-journal-discipline-score-policy.ts,library,community-arena,.ts,8287,261,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-leaderboard.ts,library,community-arena,.ts,2129,46,false,false,P1-code-review,,0,0,0,0,0,0,0,0,1,0
src/lib/community-profile-authority.ts,library,auth-session|community-arena,.ts,21392,647,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-profile.ts,library,community-arena,.ts,3035,104,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/community-reputation-evidence-authority.ts,library,auth-session|community-arena|ops-launch-evidence,.ts,24529,708,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-reputation-evidence-client.ts,library,community-arena|ops-launch-evidence,.ts,9822,297,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-reputation-scoring-consent-authority.ts,library,auth-session|community-arena,.ts,12739,397,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/community-reputation-scoring-consent-client.ts,library,community-arena,.ts,7966,275,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/compliance/chainalysis.ts,library,,.ts,3780,133,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/compliance/index.ts,library,,.ts,1564,45,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/compliance/ofac.ts,library,,.ts,4262,128,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/compliance/sumsub.ts,library,,.ts,5221,155,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/content-growth.ts,library,news-growth,.ts,4631,169,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/crm/academy-lead-input.ts,library,academy-mentor,.ts,3729,118,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/crm/lead-authority.ts,library,auth-session,.ts,22780,719,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/crm/lead-data-rights.ts,library,,.ts,3522,106,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/crm/lead-pii.ts,library,,.ts,3225,104,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/csrf.ts,library,,.ts,5258,118,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/database-schema-contract.ts,library,,.ts,2688,61,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-academy-certificate-contract.ts,library,academy-mentor,.ts,4965,111,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-academy-certificate-tenant.ts,library,tenant-principal|academy-mentor,.ts,7952,184,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-academy-learning-command-tenant.ts,library,tenant-principal|academy-mentor,.ts,3773,98,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-academy-mastery-seasons.ts,library,academy-mentor,.ts,12702,275,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-academy-progress-hardening.ts,library,academy-mentor,.ts,6428,185,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-academy-question-bank-locale.ts,library,academy-mentor,.ts,1637,55,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-academy-term-progress-tenant.ts,library,tenant-principal|academy-mentor,.ts,3701,96,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-achievement-contract.ts,library,,.ts,2659,85,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
src/lib/db-migrate-admin-auth-provider-evidence.ts,library,auth-session|admin-control-plane|news-growth|ops-launch-evidence,.ts,5994,166,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-admin-control-plane-hardening.ts,library,admin-control-plane,.ts,3381,110,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-admin-control-plane.ts,library,admin-control-plane,.ts,13403,305,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-admin-tenant-binding.ts,library,tenant-principal|admin-control-plane,.ts,3971,103,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-ai-mentor-evidence-tenant-key.ts,library,tenant-principal|academy-mentor|ops-launch-evidence,.ts,2018,69,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-ai-mentor-trust.ts,library,academy-mentor,.ts,5370,154,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-api-command-idempotency.ts,library,,.ts,3874,123,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-community-journal-challenge-finalization.ts,library,community-arena,.ts,6852,186,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-community-journal-challenge.ts,library,community-arena,.ts,8719,227,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-community-profile-consent.ts,library,community-arena,.ts,9301,276,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-community-profile-tenant-primary-key.ts,library,tenant-principal|community-arena,.ts,4025,139,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-community-reputation-evidence.ts,library,community-arena|ops-launch-evidence,.ts,24921,638,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-community-reputation-scoring-consent.ts,library,community-arena,.ts,7527,217,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-compat.ts,library,,.ts,3876,98,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-crm-leads-hardening.ts,library,,.ts,3358,104,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-crm-leads.ts,library,,.ts,12029,291,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,6
src/lib/db-migrate-exchange-order-admission.ts,library,exchange-ledger,.ts,7426,193,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-exchange-order-evidence.ts,library,exchange-ledger|ops-launch-evidence,.ts,11776,405,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
src/lib/db-migrate-exchange-order-final-evidence-gate.ts,library,exchange-ledger|ops-launch-evidence,.ts,4499,156,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-learning-brain-refresh-columns.ts,library,,.ts,4130,87,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-learning-brain-tenant-cache.ts,library,tenant-principal,.ts,3868,122,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-news-materialization.ts,library,news-growth,.ts,7251,168,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-notification-brain-snapshot-contract-repair.ts,library,notifications,.ts,2291,62,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-notification-brain-snapshot-contract.ts,library,notifications,.ts,2023,59,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-notification-center-tenant.ts,library,tenant-principal|notifications,.ts,6100,155,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,4
src/lib/db-migrate-notification-delivery-visibility.ts,library,notifications,.ts,2742,91,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-notification-domain-outbox.ts,library,notifications,.ts,8787,226,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-notification-runtime.ts,library,notifications,.ts,9185,241,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-notifications.ts,library,notifications,.ts,9553,245,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-offline-sync.ts,library,,.ts,4040,103,false,false,P1-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-operational-job-evidence.ts,library,ops-launch-evidence,.ts,6592,166,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-platform-membership-workspace-binding.ts,library,tenant-principal,.ts,3586,98,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-risk-enforcement-authority.ts,library,auth-session,.ts,8773,250,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-sensitive-mutation-audit.ts,library,ops-launch-evidence,.ts,5341,170,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-session-authority.ts,library,auth-session,.ts,6072,178,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-session-legacy-fallback.ts,library,auth-session,.ts,2826,94,false,false,P0-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,2
src/lib/db-migrate-student-tenant-binding-integrity.ts,library,tenant-principal|academy-mentor,.ts,18808,426,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-student-tenant-binding-trigger.ts,library,tenant-principal|academy-mentor,.ts,9554,244,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-tenant-custom-domains.ts,library,tenant-principal,.ts,4264,103,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-tenant-principal-isolation.ts,library,tenant-principal,.ts,9143,258,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-user-state.ts,library,,.ts,19864,438,false,false,P1-code-review,legacy-boundary-marker,0,0,0,0,0,0,0,0,0,1
src/lib/db-migrate-withdrawal-admin-evidence-hardening.ts,library,admin-control-plane|wallet-withdrawal-custody|ops-launch-evidence,.ts,6461,184,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-withdrawal-admission.ts,library,wallet-withdrawal-custody,.ts,9104,264,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-withdrawal-evidence-tenant.ts,library,tenant-principal|wallet-withdrawal-custody|ops-launch-evidence,.ts,21287,584,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-withdrawal-external-effect-evidence.ts,library,wallet-withdrawal-custody|ops-launch-evidence,.ts,14762,399,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-withdrawal-external-effect-gate-amount-cast.ts,library,wallet-withdrawal-custody,.ts,5191,156,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
src/lib/db-migrate-withdrawal-external-effect-gate.ts,library,wallet-withdrawal-custody,.ts,11138,321,false,false,P0-code-review,,0,0,0,0,0,0,0,0,0,0
